text,label
@user para de querer pegar minhas muie,0
@user tu pelo😭😭😭 q lindo,0
não tem nada que meus olhos enxergam que não lembram meu coração de você.,0
esse governo acha que o brasileiro é burro só pode olhar regra do saque fgts https://t.co/jkkjprlvio,1
@user @user @user @user e o queiroz ninguém acha??!!🤔🤔,0
moleque desenha pra caralho.,0
caralho que enjoo,1
@user @user vai se foder kkkkkkkkkkkkkkk,1
orgulho é fodido,1
n tem coisa q eu goste mais do q ouvir as pessoas sabe.. eu me interesso mesmo pelo que as pessoas falam (se for respeitoso e tiver inserido num contexto).. dai sempre depois de uma exposição social tipo rolês mil eu chego em casa e fico vagando por tudo q me foi dito,0
filha da puta,1
@user @user viado é um bicho estranho msm viu eu ein,1
eu to completamente apaixonada no moço da odonto pqp,0
"quando estou bem psicologicamente, não to fisicamente, porra mermao tá brabao mesmo",1
"os cara muda a voz da personagem do nada que ódio, a mina é mo jovem e os cara coloca uma velha pra dublar",0
"to vendo gente que não tá nem ai pra futebol ou pro são paulo, comentando do daniel alves.

é o efeito que um jogador como esse causa!",0
"porra essa martinez aí é absurda

uma ace de verdade",0
eu só faço merda mds pq eu sou tão retardado cara não consigo ficar sem fazer merda vsf vida,0
"@user chupo seu rabo, meto a lingua, deixo bem molhado depois meto a rola... https://t.co/sbu7mvqv5q",1
"@user o filme não é bom isso é fato,tp da pra assistir(relevar a história tlg)mas aí chega no final caga TUDO e vc fica puto com o filme td kkkkkkkkkkk na minha opinião se vc n viu é melhor n ver e considerar o 3 como final msm",0
me responde na dm vagabunda (a mais linda aq risos) — ih kkkk https://t.co/csfcyytfrm,1
mano... hoje é aniversário do meu filho mark lee????,0
"Vou lavar o cabelo pra ir nesse aniversário com cabelo arrumado pra disfarçar a roupa e a maquiagem q vão star uma merda 

aliás, nem vou passar sombra pra dar chance de erro e ficar feia, melhor assim",1
"carai ta dahora ver essa evolução da one e principalmente do @user , melhorou muito desde que o cblol começou",1
"@user prenderam atores, e não hackers.",0
"@user @user Com as 64 mortes, o país economizará R$2,6 milhões ao ano já que cada lixo desse custa ao país R$3mil/mês.
Com essa economia, o país pode investir em saúde para HUMANOS já que esses mortos nem animais são. Alguém que joga futebol com uma cabeça decapitada é humano?",1
"rt @user eu: poxa pq será que ninguém se interessa por mim, serasi sou feia 

eu também: https://t.co/nalemsdlis",0
@user porra de pamela,1
mds eu so faço merda quero voltar pra barriga da mae e tentar fzr td certo pq pqp mds,0
respeita o funk caralho,1
@user @user a culpa foi que tu é mestre lixo que joga no na e nao desliga o vpn cuzao,1
rt @user o palhaço it nao comia só crianças?! 🤔 https://t.co/xagwbjw0rr,0
tá na hr de perder saque não porra,0
"@user como diria walter abrahão......"" ta gorrrdo o milton neves hein""",1
@user t茫o t谩 馃榾馃槂馃槃馃榿馃槅馃槄馃槀馃ぃ馃ぃ馃ぃ ! https://t.co/sgx1iqwjqa,0
vota ai caralho,0
@user mano eu te amo e eh real,0
kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk uai????? eu to normal¿¿¿,0
todo dia a msm eu mandando áudio p feres puta da vida mas rindo muito,0
"detesto pais mente fechada que tem filhos que já são maior de idade proibindo de fazer coisas simples, como um furo no nariz apenas, gente fala sério, um furo no nariz, pqp",1
Bem feito o Dono do PSG enquanto tem gente do seu país passando fome e dificuldade o PSG desembolsa milhões para compra esse LIXO DE NEYMAR,1
@user @user @user alguém tá mentindo.,0
"eu crio crush numas pessoa nada v锚
se foder",0
"@user vsf, depois vai ficar me pedindo camisa 🤣🤣🤣",1
vou ter q tirar dinheiro do cu pra comprar um vans da coleção do harry potter,1
istoé: governo bolsonaro mantém a mamata de gestões anteriores https://t.co/1hmmqnxdcq,0
Eu já to há dois dias tentando me conformar com a ideia de sair do meu colégio (onde eu estudei e estudo durante 6 anos) ano que vem pra estudar lá na pqp do rj..,1
"@user Ser bolsominion é vangloriar a estupidez e a irracionalidade. 

Bolsominion, você é um idiota. Completo idiota.

 Negacionismo, marxismo cultural e Terra plana? São coisas de idiota.",1
rt @user absurdo https://t.co/lqzapd0tru,0
"ele dança nisso e eu não consigo nem andar direito ,-,",0
"茅 t茫o bom quando voc锚 pede um uber e voc锚 v锚 que 茅 uma mulher 
pqp",0
"caralho! como eu amo rei leão!!! :') 
❤❤❤",1
"e um broxa, filho da puta ..",1
agora vamos esperar a rafaela acabar de pegar sol pra eu ir fazer minha sobrancelha 😒,0
@user amiga ontem passou um “que ruivinha linda” coloquei uma cara tão feia acho q assustou,0
@user uma vez ouvi que quanto maior o pinto mais fácil de esconder pra baixo 🤷🏻‍♂️,1
@user teu cu,1
esse povo aqui de casa é tão chato que só deles conversar já da um nervo desgraçado,1
eu tô muito puta,1
@user @user raquel dodge n茫o ser谩 reconduzida. est谩 contra o governo bolsonaro. estamos de olho em suas atitudes.,0
"rt @user todo mundo cala a boca que chaetzu tá passando na tml sendo a coisinha mais preciosa do mundo
https://t.co/tajeyss95w",1
rt @user @user @user s贸 falta voc锚 usar suas tags bb #mpn #luansantana #luanetes #luansantanashow,0
a festa da mel foi tão perfeita chorei muito aí eu amo a mel pqp,1
eu uso batom claro desde que me conheço por gente,0
"@user Todos os dias cai pelo menos 10 contas de amigos seguidores, hoje foi a minha conta, derrubaram 1 minuto após eu reclamar com o twitter por terem derrubado a conta do @user https://t.co/zXXYRpxdLq",0
rt @user pra mim só quero a mais garay e brait. https://t.co/6xgms7mf1k,0
gente só lavei o cabelo duas vezes essa semana quero ver desbotar rápido essa porra,0
"td ano fico falando do meu niver, quando vai chegando perto eu sofro com essa porra de inferno astral 😡",1
"rt @user @user @user oi migas, vamos?! https://t.co/d1k7ubcu1k",0
@user engraçado ela querer ter julgar enquanto ela mesmo não faz questão da filha kkkkkkk que vida irônica 🤭,1
https://t.co/5QtD8iGl0v ISSO AQUI É TÃO ABSURDO QUE TINHA QUE ROLAR UM PROTESTO NA HORA UM CHEIRAÇO TD MUNDO 'AE FARO FAREJA AQUI' ESTICANDO UMA LAGARTA (CARREIRA BEM GROSSA DE COCAINA) NA HORA DA EXIBIÇÃO DESSA PORRA,1
pqp olha essa beleza,0
"@user @user leco uma porra.
raí, o terror do morumbi!",1
"rt @user feliz 0.2 cabeção hahaha 💗
ps.: a cara é feia mas o coração e bom pessoal 😂 https://t.co/oaerp1fpuy",0
tô cega demai e minha armação já é feia,0
@user 😖 nem rola. melhor ficar quietinho na minha cervejinha msm kkkk,0
"eu juro que não estava irritada mas pqp, falou merda",1
"rt @user at茅 tenho vontade e coragem, so n tenho maturidade p deixar grande do jeito q tem q deixar p dps depilar 馃槀馃う鈥嶁檧锔� https://t.co/ij鈥�",0
nem sei como vou ainda viado,0
eita cachaça do caraio,1
porra minha mãe fala demais tá doido,1
"rt @user rio de janeiro ta feio hoje, frio e sem cor",0
@user pelo um pqd vale a pena kkkkkkkk por vagabundo n,0
"@user Aqui no Brasil também tem muitos perseguidos, especialmente os que vão de encontro ao sistema de morte. Que o Senhor proteja seus profetas e lhes fortaleça a fé.",0
yohana vai se mudar mano vsf,0
"@user Ele fica puto quando o Luan fala pra deixar, pq deve se sentir ""perdendo a autoridade"". Quando eu pedi pra mostrar minha tattoo foi a mesma coisa, quando o Luan se manifestou, ele saiu. Viram como depende muito mais do Luan? É só ele dar uma balançada na cabeça qe tudo se resolve",1
@user aquela animação é meio feia mesmo,0
porra estou doido pra colocar um trem na pista logo,0
"O candidato dos ricos que fez a campanha mais pobre da história e o mais atacado por todos
-O político mais burro, pois anuncia seus principais ministros antes mesmo do fim do primeiro turno, não deixando margens para negociatas no segundo turno",1
"pqp , estou destruída 😪😪😪",1
rt @user essa semana tá passando mto rápido parece que ontem era segunda e amanhã já eh sexta alguém me segura q deu até tontura,0
falta só 1 caralho #voleinaglobo,0
"por que caralios tem umas coisas que ficam na minha cabeça por dias, odeio ser assim, pqp",0
rt @user se feio já faço estrago fico a imaginar se fosse bonito,0
mary shelley come meu cu por favor,1
rt @user a pior parte de enche o cu de chop eh não para de ir no banheiro mais,1
@user @user vou até beber uma água pqp,1
@user o que faço para me deliciar nesse pau?,1
"@user @user ainda melhor, se ele põe o pé na rua é logo reconhecido e fodido, logo o tweet cumpri-o o seu dever",1
o mundo deu muitas voltas e acabei parando no lugar de onde eu nunca deveria ter saído ❤️,0
"Ainda superei o fato de que estou morando com Nicolas há sete meses e nossa convivência era horrível, aí chega @user com o chá de buceta virtual nesse menino e tudo lá em casa melhorou",1
"mano que porra é essa que eu acabei de ver, vtnc",0
@user @user passando pra deixar minha risada. 😂😂bolsonaro foi ovacionado pelo povo na bahia. tá bom pra você?,0
"18 perguntas, 18 nomes

1- não tem
2- vinicius
3- marinette/ ladybug deusa
4- theu
5- porra mo galera
6- bianca
7- mamae
8- theu
9- bianca/japa/neri/mats
10- dan/lucas/pedro/caio
11- a famosa
12- dan e lucas
13- theu e o gui
14- a famosa
15- bianca
16- pedro
17- vini
18- não tem",0
mano odeio depilar a perna pqp,0
@user @user lava jato pegou teu pai ..... fica esperto.,0
pqp nesses nego divulgando bar do rosa como baile,1
@user aí mesmo que eu vou ter motivo pra te chamar de coitada,0
"eu acho bizarro como as pessoas REALMENTE acham que o capitalismo deu certo enquanto a gente ta tornando o nosso planeta inabitável pras próximas gerações por motivos de DINHEIRO

repito

inabitável

por

DINHEIRO",0
"@user @user é, agora entra lá e pega challenger, pra ver se tu consegue",0
ah que porra eu queria tanto um que merda morar no fim do mundo,1
já era os campeonatos em são luiz kkkk tnc cara https://t.co/le6b5vk6qn,1
sempre  vai ter um retardado que vai dizer que vc não tem futuro,1
"eu tô só adiando pra ir na casa de vovó, a bichinha já nem acredita quando falo que vou lá",1
rt @user deve ser triste não me suportar e não poder me chamar de feia né 😚😚😚 https://t.co/yl74b3pzec,0
"BOM DIA COM MUITA LEITADA NO CUZÃO DESSA SAFADA! 🍼💦💦🍑
QUEM CURTE ACORDAR JÁ TOMANDO NO CU AE?

@user  @user
@user  @user
@user  @user https://t.co/CDXGidu7Zp",1
"primeiro aparece a jennie na frente de dois cisne um de cada cor
aí depois a lisa numa loja de doce chutando derrubando tudo
depois a jisoo na frente de um espelho dagua com um sol atras sei la q porra
aí a rosé dirigindo um carro em alta velocidade chorando",0
rt @user hj em dia as muie ta tudo virando puta ai nos nao pode postar uma ft ousada que nos é tmb kk vsf,1
"maldito

faz parecer fácil",1
"rt @user mais tarde o modo fodac vai tá ligado, vão tudo toma no cu tranquilo",1
tá certo kkkkkkkkk,0
@user musica viciante da porra mas pra te salvar vou precisar de um avanço,1
@user @user ela é casacaa demais pqp,1
"@user @user @user ué? e investigar ou não alguém tem q ter o coaf no meio?
vc sabe q não!",1
"não julgo,faria a mesma coisa kkkk",0
vou fazer minhas coisas pra muça e quando eu terminar volto a fazer a lista E SO PARO AGORA QUANDO YERMINAR AWIELA MERDAAAAA EJ ODIEO GEOMETRIA DO FUNDO DO MEU CU,1
"minha avó falou que quer ter uma conversa mt seria, tô fudido",0
minha reação foi exatamente essa,0
@user professores da ufmg kkkkkkkkkkkkkkkkk vsf,1
nenê fica de 4 que o pai te taca a vara🎼💃,1
parei de dar moral pra vagabundo....,1
"Consegui um talk na reunião da Sociedade Astronomica Brasileira em Setembro na USP

Vai ser um grande desafio conseguir a atenção das pessoas famintas 😂😂 https://t.co/vkfGnXZewP",0
"@user meu deus do céu, tem gente que não tem senso do ridículo",1
@user @user mas o teu azul e melhor q o meu ugh o teu cabelo chama me de feio n gosto dele,0
"esse bglh de ""prometo dar fav/curti pela vida minha mae"" do tt/face é ridiculo snrz",0
"rt @user mano, olha q tesão o turbo desse carro pqp!! https://t.co/njqisqi4hb",0
foda to triste acordei menstruada ta chovendo e frio pra caralho so pq hoje tenho uma festa https://t.co/fwjznbqogd,1
gente que menino gato mds com uma beldade dessa mora na alba,0
@user e vc um salafrario que só quer o brinquedo de uma pobre criança né,1
"@user @user não sei, mas estou fazendo. tudo para tirar essa sensação.",0
@user ridículo isso,0
rt @user eu n tenho roupa de frio p sair pqp,0
"@user Certíssimo guerreiros da rotam Pa
Vagabundo tem que morrer É sal 
Bandido bom é bandido morto 
Avante @user  dá moleza pra vagabundo no Pará mais não !!",1
@user @user @user eu tbm tinha qnd eu ia pros jogos fdp ;(,1
aaaa alguem me dá,0
@user tem professor q merece o mundo,0
"@user @user @user #fsradiobrasil a festa que vcs mostraram de fogos ontem não era do Flamengo e sim do Fortaleza

https://t.co/WanKvOP42w

https://t.co/lJdkG4HPHa
https://t.co/ys2hNPQbBt",0
eu com 12 anos:,0
"@user @user @user @user infelizmente, não............",0
@user de nada flor 💜,0
@user sla mano é tudo muito estranho primeiro ela parece que tá se escondendo dps ela faz aqueles movimentos com os braços parece que tá discutindo mas porra não tem ngm ali,1
"Davi Alcolumbre - para abrir um processo de impeachment a Dias Toffoli: Impeachment do ministro Dias Toffoli, presidente do STF - Sign: https://t.co/8MqgLSjmG1",0
"hoje é caso dormir cedo
tipo um preso",1
"rt @user só nessa foto tem três jeniffer 😂😂😂🤦🏽‍♀️  
maraca com as amigas que eu gosto❤️❤️ https://t.co/9xnhsje4l9",0
rt @user se pegar no meu cabelo eu surtooooo https://t.co/3uekyw3ylk,0
"rt @user mano, não me arrependo de nada, tudo que fiz me trouxe algo, se não foi felicidade pra caralho, foi aprendizado de sob…",0
flopei,0
@user carai spfc sem limites mlk,1
Dei uma entrada no banheirão (sem pretensões 😇) achei esse peludo do kct uncut que tirou leite do meu pau🍆💦 @user @user @user https://t.co/lajYJJ1YZp,1
rt @user hahahahahhahahahahhaha socorro eu tô passando mal https://t.co/cbw96w8dyl,0
kkkkkkkkkkkkk deus me livre ffc,0
@user odeio essa putinha de like ela me bloqueou consigo ver nada nesse caralhoo que ódio,1
"@user @user @user @user Porra vcs ainda estão nessa, vai arrumar alguma coisa pra fazer. Parece 3 crianças discutindo tnc",1
ela disse uma vez que tinha apresentado. vi at茅 imagens no youtube.,0
"vcs são mto burros de acreditar que o michael jackson estaria no brasil em pleno governo bolsonaro, vendo aquele desgraçado acabar com o nosso país de uma vez

tenho dois palpites 

ou ele tá no sítio do lula (improvável)

ou ele tá na área 51",1
rt @user hoje o dia tá puro estresse pqp,0
rt @user meu deus esse jogo tá do caramba pqp #voleinosportv,1
vou arrumar a casa😅,0
"@user @user pqp, tu é linda pra cacete!",1
@user @user @user @user kkkķkkklkkkll morro com honra no pau de arara mas não peito pra fascista filho da puta igual q vc,1
"acordei com a minha mãe nos berro torcendo pra seleção fem de vôlei, pelo jeito vocês sofreram por aqui também hahahaha classificadas porra!",1
"rt @user se é comigo já viro dando um soco, do jeito que sou chata pra caralho kkkkkkk https://t.co/jcioxvkpxn",0
maldito palo,0
"rt @user gente eu to com o cu na mão pra fazer um vestibular que eu nem quero cursar, ansiedade é foda",1
independente do q está desenhando vc tem q admitir q é muito foda,0
"depois q eu sair do trampo e ir pra casa eu só saio se for pra ir f1 e dentro de uma área de 500m de casa
n aguento mais ficar na rua",0
"o nereu nem irrita cara, muito machista, muito muito muitoo que fico puta da vida 😒👌",1
@user @user culpa de qm sera???,0
@user @user feia ? aonde isso ?,0
@user que mente brilhante !!!,0
"@user assim, fala pra sua mãe q eu mandei  ela enfiar a língua no cu, pq isso daí tá maravilhoso, seu gosto é muito bonito",1
roubado da rede ao lado https://t.co/g3zvt7dk1e,0
"rt @user posso ser feia, mas pelo menos não fico diminuindo outras meninas no cc, boa noite",0
"mano eu não posso ver uma pessoa doida, retardada e lerda que já quero fazer amizade",1
@user você é hipocrita para cacete,1
gosto das pretinha com transas  🤣🤣,1
"@user @user Não fale pelo povo nordestino. Sou maranhense, moro no Maranhão e não me importei nem um pouco. Sai da bolha, otário. Eu queria mesmo era dar um abraço e agradecer ao meu Presidente pelo que tem feito. Ah! E detesto maconha!",1
aí deus kkkkkkkkk eu amo um viado,1
"uma puta falta de respeito com a mãe, vergonha",1
@user Pena de morte já para esses lixos assassinos confessos! Gastar dinheiro com gente como essas aí é sim desperdício de quem paga a conta! NÃO EXISTE DIREITOS HUMANOS PARA PESSOAS ASSIM E EU NÃO SOU BOLSOMINION PORRA!,1
"rt @user de tanto stories que eu vi, eu já conheço mais porto seguro do q o próprio pessoal que viajou pra la",0
rt @user ninguem nunca pensa em mim antes de fazer porra nenhuma e eu sempre coloco todo mundo na minha frente pq sempre penso em g…,1
"Boa tarde amigos 😀
Bora acelerar o Cometa ☄
Hoje o rolê é São Paulo x Campinas 👮‍♂️
Pela quinta vez, já tô me sentindo um campineiro 🤣
Bora lá então 😉
Com Deus no comando sempre 😇 — se sentindo feliz em Terminal Rodoviário Tietê https://t.co/hIt5vM6z0l",0
"@user o árbitro colocou na súmula que eu agredi ele kkk eu não agredi aquele cara mano, pqp",0
@user ataa pensei  que fosse seila por causa de gravidez,0
rt @user 229. de jota pérola para sr kim. https://t.co/naloo4jjjl,1
@user o jeitinho que o joon olha pra ele :(( ai eu fico muito boiola,1
esses juvena e tenso,0
"rt @user imagina ela num show no br tentando falar palavrinhas em português????? pqp vai ser o dia mais feliz da minha vida

http…",1
"@user @user toma seu humorista de merda......😂😂😂😂
mito mito mito",1
inferno de mulher bicha,1
@user que é um canalha dos infernos.,1
"rt @user @user eu = boiola por sope demais 
https://t.co/hkepvbvn5o",1
vi um video do bill skarsgard q meu deus q homem absurdo subiu um fogo aqui q puta merda,0
@user mas tem país por aí louco pra fazer igual...,0
twitter cu seco cortou a foto,1
caralho acordei derrotada da gripe,1
"@user quero ni no kuni, c贸digo v茅ia e dragon blau kakaroto dessa lista a铆",0
"queria um delineador, mas se n for pra aprender a fazer igual a karol eu n quero",0
é cada cr escroto que aparece no meu trampo,1
"eu to acreditando, mas com medo. vai brasil caraio  #voleinaglobo",0
deus tira de mim essa vontade de furar o umbigo por favor,0
"@user tem piranha sim kkkkkkkkk,e talarica nem se fala kkkkkk",1
tô muito puta com meu vô. ele tá fazendo merda pra minha vó,1
"@user é como ouro nas nossas mãos, é só trabalharmos e temos a life feita calma puto",1
@user a selca que eu pedi cacete,0
"@user na moral mesmo, tome no cu",1
"rt @user outros lugares : ""por coincid锚ncia""

no pa铆s cear谩: ""parece uma coisa""",1
"a maria fingia demência em relação a isa tkm e agora respondeu minha amg dizendo que viu a indicação é que estava feliz, dai da like no post sobre isa no mgbr EU TO SURTANDO VEI",0
rt @user meu namorado é lindo demais 😩😩😩😩😩😩😩😩😩😩,0
rt @user enfiem no cu as rivalidades que vcs criam desnecessariamente e apreciem essas imagens lindas https://t.co/fymhbqiuha,1
"@user primeiramente vc não sabe sambar, segundamente que nos pagode da vida vc é a que fica de cara feia, terceiramente desse do palco que vc não é a Xuxa, quartamente me enconomiza.",1
rt @user !!!!!!!!!!!!!!!!!!!!!!!!!! podia te como da 100 rt nessas palavras pqp https://t.co/aezb6eqha7,1
@user o 1b vindo info pqp chorando,1
"Tem 5 dias que tô chapado, misturando drogas, ódio e amor todo dia
E cada dia que passa a vontade de me drogar pra ver se tudo passa só almenta
E junto almenta o tamanho da dor que ta no meu peito, já não to conseguindo respirar direito de tanta ansiedade",0
to chorando porque minha irmã é retardada e saiu com os dois cartões e eu não tenho 1 puto pra almoçar,1
o vídeo ficou mais perfeito ainda.,0
rt @user eu e a @user ontem https://t.co/d3gvvjcfe8,0
até hoje o insta não me liberou musica nos stories sera se sou feia?,0
"liam payne a cada dia fica mais lindo, bonito , gostoso resumindo homão da porra 🥰😍👏🏻🌚🌝 https://t.co/tdnwinblot",0
"@user o que seria ""inteigência""",0
"50 milhões pro ninja, meu deus",1
@user tem algumas que tem buceta e chupa outras buceta....pq não pode chupar o prikito do sexo oposto?,1
@user raiane vc veio d onde 2013,0
rt @user parabéns pela consideração q vc enfiou no cu,1
"já acordei comendo pizza, depois quero reclamar q tô gorda",0
"Fux pro铆be destrui莽茫o de mensagens hackeadas e determina que STF tenha c贸pias guardadas - Atendendo a um pedido do PDT, ministro pro铆be descarte de mensagens; Decis茫o precisa ser revalidado pelos 11 ministros do Supremo https://t.co/bPNzj3apHi https://t.co/Nc7T0O3JHw",0
@user bro ficou mo bonito pqp tá mt lindo msm,0
"Quando nos cai no sofrimento não tem jeito , único que tá junto cntg e tua família então valorize mais ela , e nunca esqueça , amigo de peito e colete aprova de bala! poucos tu pode chamar de ""amigo"" , alguns quer teu bem mas muitos quer sua caveira!!!",0
"Todo mundo batiza os gatos de Simba. Eu batizaria o meu de Mufasa pois dono da sabedoria profunda da vida. Todo gato no fundo sabe toda verdade do universo, por isso eles querem que tudo se foda e são meio filhos da puta.",0
tava mt precisando ler isso,0
@user começou o fogo no cu,1
"@user Eu só não entendo como esse povo esperava algo bom desse governo. Um povo que nunca fez nada pelo povo, que está a anos no poder. Do nada ia resolver os problemas dos brasileiros como?",0
"porra, não sei se corto logo o cabelo e faço a sobrancelha",1
Essas meninas perderam alguma coisa na minha cara pq não é possível toda vez que me vê na escola olha pra minha cara e ri e no ônibus tmb não para de olhar pra minha cara que saco,0
@user @user bolsominion tem que se fuder msm até levar jeito https://t.co/zys9q6bxsm,1
@user e deve ter gente indo pro aeroporto.,0
@user caipira tentando ser chique kkkk,1
"⚖️ Advogado em inglês: lawyer, attorney, counsel, counselor, solicitor ou barrister? ⚖️ → https://t.co/E6qXrMpIMZ Assista ao vídeo e acabe com a dúvida! via @user #ingles #TeclaSAP #LegalEnglish #BusinessEnglish",0
@user se eu chamar vc vem?,0
desgraçado,1
@user isso é porque nunca comeste um sundae de chocolate como deve ser,0
"rt @user eu ri, mas aquilo acabou comigo.",0
@user kd o hélio bolsonaro?,0
rt @user @user 😂😂😂😂😂😂 eu sou a gorda putinha é corna ..,1
@user vou te fuder em,1
"que preguiça de ir pra mangueira, pqp",1
sera se eu reprovar de ano dnv minha mãe fica puta,1
"não podemos fazer nada hoje em dia que as pessoas vão julgar de todo, esta sociedade é uma merda..",0
"@user aqui caso quiser entender melhor o que aconteceu. ❤

https://t.co/uh9g3fzdps",0
"que mulher brasil,mulher gostosa do cacete! ❤️❤️",0
amanha joga o benfica e já estou bue excitado porra,1
pau no cu nem pra se despedir,1
caralho ta todo mundo namorando mas pelo menos eu tenho emprego,1
"deus, segura na minha m茫o e n me deixe comprar aquele t锚nis",0
gastei 300 reais com remédio só tenho algo a dizer : vai tomar no cu rinite e sinusite,1
caralho ta mo frio,1
"como dizem por aí, to nem aí pra porra nenhumaaaaa",0
"não vou me estressar
não vou me estressar
não vou me estressar
não vou me estressar

pessoa : a 

vai se fuder fdp do caramba!!",1
a karol com certeza 茅 a raz茫o da minha felicidade,0
@user @user caralho mano nao seu eu o responsável foi mal,1
pqp que susto krlh https://t.co/fpcgnfs8fr,1
mochila nas costas radinho na cintura bonezin pra trás só caçando puta,1
"Queridos, ocupem os espaços mas permaneçam críticos e vejam a quem você está dando dinheiro, tempo e trabalho voluntário.

Quem descobre que pretos existem só depois de nossa (parcial) ascensão econômica e de virar moda é oportunista.",0
sou a única retardada que saio de casa na chuva pra fazer a sobrancelha ! 🤦,0
ela é puta mais também tem sentimentos 🤣,1
rt @user @user caralhoooooooooooo tu é a mas braba fdp kkkkkkkk,1
e a idiota ainda continuou por ali recebendo as migalhas do imbecil,1
Foi legal essa vitória sofrida do Santa... mas não anula o jogo feio que foi. Não anula essa campanha medíocre. Não anula a falta de vitórias descendentes.,1
"#STFVergonhaNacional
Como pode? 11 Ministros fazerem o que querem? Isso tem que acabar.
N茫o podemos permitir que pessoas que n茫o colocamos no poder mandem e demandem. Absurdo total. 馃槨馃槨馃槨馃槨 https://t.co/uIj2GETptV",0
"rt @user eu sou feia pra crlh ,insuficiente pra crlh ,inutil tbm ...",1
"@user @user já acabou a discussão mana, ele tá errado kkk",0
"""Que as esperanças se renovem e que o amor seja a palavra final para todas as decisões. Que o perdão seja lei e que a paz alcance todos os corações. Que as dores terminem, que as aflições cessem, que o medo chegue ao fim. Que nós tenhamos coragem para enfrentar toda situação.""",0
"rt @user aprenda a não forçar mais as coisas. o que flui, flui; o que termina, termina. e o melhor sempre está por vir 🙏🏽",0
@user vc nunca foi padre. vc é um ativista pago pelo comunismo. ninguém é burro. e  vc é comunista.,1
"rt @user botei ketchup na pizza!
cad锚 quem 茅 o paulista que eu tenho que sair no soco 馃憠馃憠",1
@user avisem que ele está rico pq o telegram ofereceu uma fortuna para quem conseguisse invadir o sistema deles.,0
"@user é, mario. colunista social do crime organizado é uma profissão de risco. ⏳⏳🤭🤭",0
"Pedi uma alaminuta + feijão + salada de maionese, demorou 1hr pra chegar, eu abro o pote, e tem ARROZ E BATATA FRITA GELADA, caralho, da tudo errado disgraçaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa",0
"essa mulher é foda 
 pqp",0
caralho minha mãe se desdobra inteira p fazer as coisas aq de casa e o inutil do meu pai só reclama tmnc,1
"Dó do meu pai
Minha mãe chega do serviço e vai direto pra sala dele pra falar da mulher que que inferniza ela no trabalho
Meu pai fica tipo ""há, nossa, que louca ela, vc está certa""",0
rt @user pqp a gnt vai perder no coreano q infernoooo https://t.co/2yuve4ylsa,0
@user kkkkkkkkkkkkkkkkkkkkkkkkkkkk ridículo,1
"rt @user que porra de nude, puxa uma música do pixote pra gente fazer um dueto",1
rt @user amigo é o caralhokkkkkkk bando d filho da puta,1
rt @user a maioria das minhas amigas não sabe me tirar fotos. https://t.co/wmwglviudi,0
onde vcs compram roupa? n sei onde ir,0
@user ah! e te mata também,1
@user pq não tenho fotos boas para postar e pq eu sou feia 👍 https://t.co/pnc5rkyyvw,0
@user e tão a dizer q o bruno vem depois de domingo,0
@user vtnc,1
"@user Era engraçado eu convencendo as pessoas ""não mas vc precisa entender o que tá oculto nesse filme, o sentimento, a mensagem, o poder nas cenas, o sofrimento"" mano pqp KKKKKKKK",1
caralho achei minha varinha tô muito feliz inferno,0
"alguém por favor me explica, por que diabos tudo que é saudável não é gostoso???? inferno",0
"@user boaaaaaaaaaaaaaaaaa, fico feliz por vc",0
"@user eae cheira rola , qual q é a sua !?",1
faltou coragem p dizer q nao,0
dia de deixar o cabelo na régua,0
ningu茅m 茅 obrigado a transar n茫o 馃槣馃槣馃槣馃槤馃槤馃槤馃槤馃槤,0
"Teste da grosseria

se eu já fui grosso com você, ou com alguém que você conhece, favorite esse tweet, se eu receber mais de 10 curtidas eu preciso mudar e ser menos grosso. 

😡😡😡😡😡😡😡😡",0
"Tati só quer ver esses tipo de filme , toy story rei leão , eu querendo ver uns filme de tiro , terror e os carai , mais não ela com 22 anos ainda quer saber de Disney 😂",0
rt @user pq tá todo mundo incomodado pq tomei 500ml de açaí no cu da manhã?,1
sistema imunológico lixo,0
"dilua mais que perfeita 

EU AMO ESSA MYLHER ENTENDERAM 

Gente dilua e amy são maravilhosas e alguém que pense menos que isso tá errado",0
"rt @user fica divulgando oq ta acontecendo no bdb e nem mora aqui, essa porra não é novela não, tmnc.",1
youtube me deixa fazer login caralho,1
essa é a minha pessoa,0
"@user fora q n sou obrigada a tolerar comida podre, violeta, ovo, cachaça e o caralho a 4...",1
sem falta,0
"tô sem paciência hoje e atrasada e ele me chama pra falar mal dos outros, ave

mandei pra ele "" ainda bem que cada um sabe o que faz da própria vida e que cada um cuide da própria vida ""

o homem virou mudo.",0
estragaram minha infância k,0
da onde que o povo fica CHIQUE no frio velho vsf minha vontade é enfiar 3 meia chinelo meu pijama mais quente e minha calça tribal térmica vai tomar no cu estilo da onde??? só se for p passar frio né demônio,1
@user operação marreco?,0
@user argentino fdp,1
"rt @user @user ahaam na maior cara de pau, gozar com o pau de outro é sempre muito bomm, fim!  #pas 🕊️🏳️ kkkkkkkkkkkkkk",1
nunca mais faço nada aqui eu só queria dormir,0
